Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,monthly_debt_to_annual_income,part_of_loan_to_pay,months_to_pay,was_bankrupt,was_problems,is_tax_liens,was_delinquent_in_last_month
Home Mortgage,0.32942806856854023,6 years,-0.1031789807490464,-0.8467233144158651,0.18046787130944547,-0.12020555720935443,-0.3264900671789613,0.05455611000418752,-0.3273751528441557,debt consolidation,Short Term,-0.362765698958316,0.39539628489389395,-0.1222778093494223,-0.27035370688413507,0.0,-0.522770089974685,-0.13633128108588619,0.4302026528929496,0,0,0,0
Rent,-0.3437923245965091,10+ years,-0.1031789807490464,1.1963800188753184,-0.20008167691340498,0.2431099075207472,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.35970907228042603,0.8094375988188021,-0.25574011490205484,-0.29074715051276817,0.0,-0.02357618801020567,-0.15414404391989966,1.1240632570151963,0,0,0,1
Home Mortgage,-0.2027334643907894,3 years,-0.1031789807490464,0.1748283522297267,-0.4819702311525529,0.5053008758717136,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,buy house,Short Term,-0.36894425016307275,-0.11285393475506571,-0.2439068515851653,-0.23772419707832212,0.0,-0.18673385194229344,-0.47545273976594676,-0.08595362442233215,0,0,0,1
Rent,-0.2027334643907894,9 years,-0.1031789807490464,-0.23379231442851003,-0.6651977914079993,-0.2688245791685638,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36478718289348006,-0.30758647357959995,-0.036993790158411394,-0.23772419707832212,0.0,0.0920429269265533,0.18108018184408134,-0.43715949649658176,0,0,0,1
Rent,-0.6818029139390661,6 years,-0.1031789807490464,-0.029481981099391662,1.1107001002986343,-0.2765049206657133,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.15233520321671537,-0.30442554112011455,-0.2336455083525955,0.0,0.5087267360605724,0.572800910136955,-0.09162830889893993,0,0,0,1
Home Mortgage,-0.4407633811552438,2 years,-0.1031789807490464,-0.8467233144158651,-0.9329919179351902,-0.6213919797920223,-0.3264900671789613,-0.29881517979704353,-0.3273751528441557,debt consolidation,Short Term,-0.3711052652913134,-0.8322777401816097,0.02741297160923014,-0.23568485271545883,0.0,0.5753741005244606,0.4595249893197623,-1.0232931154779201,0,0,0,0
Rent,-0.026296260773724888,2 years,-0.1031789807490464,-0.4381026477576284,-0.1014206829297027,-0.07191651354336837,-0.3264900671789613,1.7330697365600352,-0.3273751528441557,debt consolidation,Long Term,-0.35831994646166826,-0.32379996278935524,0.5306647558146602,4.18697328888077,1.0,0.5642171468752759,0.3587332828551645,-0.6222209712942111,0,0,0,0
Home Mortgage,-0.40550787921407727,3 years,-0.1031789807490464,0.1748283522297267,-1.172597189038466,-0.41481727745489727,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35998882201235793,-0.2675363107597133,0.6056369312580959,-0.2581176407069552,1.0,1.407305840511679,0.3065637000036304,-0.5937424946445548,0,0,0,1
Home Mortgage,-0.5948065847588078,10+ years,-0.1031789807490464,-0.029481981099391662,0.06771244961378611,-0.41839260884150137,1.6169031898386654,0.5846130447060341,2.534295763625736,debt consolidation,Short Term,-0.3670334288982798,-0.3173714565412768,-0.5837750787081136,-0.24860070034692644,0.0,-0.1900076373162512,0.04627810401319471,-0.09702739389030235,1,1,0,0
Own Home,-0.2027334643907894,4 years,-0.1031789807490464,3.44379368549562,0.7442449797877418,0.46191136040218495,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.361543598163783,1.105831559460293,0.7044446799541234,-0.23772419707832212,1.0,1.0909930512065869,-0.41774257941106496,0.41125270681523024,0,0,0,1
Rent,-1.4188025984206787,3 years,-0.1031789807490464,-1.4596543144032201,-0.6088200805601697,-0.4833003224711472,-0.3264900671789613,0.3195845773551108,-0.3273751528441557,debt consolidation,Short Term,-0.3724607111669147,-0.6673552657286956,-1.246268777835114,-0.25199960761836526,0.0,0.13189237533105513,-1.1351497273159759,0.08156386754706171,0,0,0,0
Rent,-0.7860953221204264,10+ years,-0.1031789807490464,-1.4596543144032201,1.2516443774182082,-0.2531328469718014,-0.3264900671789613,2.7490121947385746,-0.3273751528441557,debt consolidation,Short Term,-0.3697443206494824,-0.06000364887484593,-0.9455348429673075,-0.25743785925266743,0.0,-0.6225573268583786,-0.8113720092226426,1.2054527817768592,0,0,0,0
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.4381026477576284,1.0825112448747194,-0.5117926238298254,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,medical bills,Short Term,-0.3709677961355729,-0.4689249135756207,-0.7963512018650932,-0.23772419707832212,0.0,-0.9310496308176125,-0.49836915618465333,-0.16199135561868747,0,0,0,1
Home Mortgage,-0.21964873483433864,10+ years,-0.1031789807490464,0.1748283522297267,-0.28464824318514914,-0.4616276346832138,3.560296446856292,2.8815264284140363,5.395966680095628,debt consolidation,Short Term,-0.3675860549043566,-0.7356794781529625,0.6020024289536228,-0.2295668196268689,0.0,0.985744775621787,0.43096676144717216,-0.9592568885981734,1,1,0,0
Rent,-0.2027334643907894,2 years,-0.1031789807490464,-0.4381026477576284,-1.1866916167504233,-0.48625769534648633,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3690693470947966,-0.45771769471835133,-0.6758209626516328,-0.23772419707832212,0.0,-0.768657601950384,-0.016627832609245347,-0.26548843895228164,0,0,0,1
Rent,-0.4971721842611103,6 years,-0.1031789807490464,-0.029481981099391662,-0.4960646588645103,-0.40996188915210163,-0.3264900671789613,0.3637559885802647,-0.3273751528441557,wedding,Short Term,-0.36640863158543924,-0.270267003679251,0.09021379049815095,-0.23500507126117104,0.0,0.797173305998767,0.054496011704506464,-0.44772486633586855,0,0,0,0
Rent,0.13278344310714857,2 years,-0.1031789807490464,1.6050006855335552,-0.4255925203047232,-0.1542594851694168,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,business loan,Short Term,-0.3675626851478807,-0.47535341982369916,0.022341573044848916,4.295738321566813,1.0,-0.21215223221390908,0.1607290871812739,-0.6407131152215491,0,0,0,1
Own Home,-1.1885485467185095,3 years,-0.1031789807490464,-1.2553439810741018,-0.8907086347993178,-0.3462018127576621,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.3702020929380983,-0.4168710797969328,-0.7884905340903023,-0.2431624487126243,0.0,0.9967481666160835,-0.32324391781918954,-0.05597315694718349,0,0,0,1
Own Home,0.23545434388215555,4 years,-0.1031789807490464,-0.029481981099391662,-0.7779532131036585,0.037925611833968274,-0.3264900671789613,-0.3871580022473513,-0.3273751528441557,debt consolidation,Short Term,-0.35679747556184227,0.05633524738462604,-0.9428300970663042,-0.24996026325550197,0.0,-1.3113886478905779,0.24348228442942124,1.5190500706464047,0,0,0,0
Rent,0.6575376354147279,10+ years,-0.1031789807490464,0.7877593522170818,-0.045042972081873266,0.4942879724030997,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35702223763147795,1.5822805844838026,2.134748121728441,-0.23228594544401998,0.0,1.218683657561027,-0.31178476121627724,0.05479550104324555,0,0,0,1
Home Mortgage,-0.2027334643907894,5 years,-0.1031789807490464,-1.0510336477449835,-0.5665367974242973,-0.27721115896430176,-0.3264900671789613,1.1588413906330346,-0.3273751528441557,take a trip,Short Term,-0.3711334464682402,-0.259173563693629,0.6378403121419167,-0.23772419707832212,0.0,1.0012560815380205,-1.188654408504532,-0.5942739418391021,0,0,0,0
Home Mortgage,-0.2027334643907894,6 years,-0.1031789807490464,-0.029481981099391662,0.6737728412279548,0.11576631430651525,-0.3264900671789613,0.4520988110305725,-0.3273751528441557,debt consolidation,Long Term,-0.35442269589642517,1.0152066881931345,1.5924465685772755,-0.23772419707832212,0.0,2.2874100605187198,-0.012629557118281594,-0.05526194397027435,0,0,0,0
Rent,-1.0821432652500829,< 1 year,-0.1031789807490464,-0.8467233144158651,-0.3410259540329788,-0.3510351311136269,-0.3264900671789613,0.982155745732419,-0.3273751528441557,other,Short Term,2.7511385336896237,-0.05698850877618969,-0.7209564098746257,-0.2737526141555739,0.0,0.7194511385684473,0.5726231829345062,0.5939760190899838,0,0,0,0
Rent,0.5721382453467871,4 years,-0.1031789807490464,-0.4381026477576284,0.5328285641083808,-0.28990137839206315,-0.3264900671789613,2.528155138612805,-0.3273751528441557,home improvements,Long Term,-0.3624488325543342,0.06213796983864371,-0.16470851067141187,-0.30162365378137246,0.0,-0.7112857745769886,0.06587297202920601,0.07074271910189528,0,0,0,0
Home Mortgage,-0.8328487856702801,10+ years,-0.1031789807490464,-1.2553439810741018,-0.1296095383536179,0.04125817380543258,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.36384758121399374,0.7045334791598943,-0.48530542324971154,-0.2363646341697466,1.0,0.5109184755116919,-0.4121846266533896,1.4315335950454424,0,0,0,1
Home Mortgage,1.514528867966485,10+ years,-0.1031789807490464,1.6050006855335552,1.5617217870812712,0.013891439735129695,-0.3264900671789613,0.3195845773551108,-0.3273751528441557,debt consolidation,Long Term,-0.36304888541914143,0.055538795283094196,1.47783296102226,-0.22820725671829337,0.0,-0.03472758755157983,0.0395112658668617,-0.5504488802778404,0,0,0,0
Rent,-0.20670124387754787,6 years,-0.1031789807490464,0.37913868555884506,-0.6088200805601697,-0.30473238266242086,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.3656779830226785,-0.646249285038102,-0.6684674347332801,-0.23976354144118545,0.0,-0.7556341312361042,0.3978726511491728,-0.6330304811824172,1,1,0,1
Rent,-0.2027334643907894,10+ years,-0.1031789807490464,-0.8467233144158651,0.06771244961378611,0.44811764363287904,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35880246319831743,-0.3063917954273022,-0.1647930339808182,-0.23772419707832212,0.0,-0.08014273061008716,0.3444332405316717,-0.3775213872594326,0,0,0,1
Rent,1.5247001416972468,2 years,-0.1031789807490464,-1.2553439810741018,1.477155220809527,-0.36359293086040295,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3628633020588918,-0.18328305630480962,-1.0390176231707346,-0.23704441562403436,0.0,-1.6230963691172215,0.184216835247846,1.2154476299423833,0,0,0,1
Rent,1.364637706054947,10+ years,-0.1031789807490464,-0.4381026477576284,0.4623564255485937,-0.1655592979468322,-0.3264900671789613,0.8054701008318035,-0.3273751528441557,debt consolidation,Long Term,-0.3586897384906102,0.01469218036167568,0.31445413035320735,-0.24180288580404874,1.0,-0.7113030588552639,0.21700251009898372,-0.264843247920308,0,0,0,0
Rent,0.24154728080299825,2 years,-0.1031789807490464,0.7877593522170818,-0.2423649600492768,1.1098408594634366,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,0.9574639108320764,0.4236582461062164,-0.23976354144118545,0.0,0.1094755087032354,0.5707322333676397,0.49519672334965176,0,0,0,1
Home Mortgage,1.5360015569536485,3 years,-0.1031789807490464,1.1963800188753184,0.03952359418987139,1.303350153276675,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,3.362578589150754,3.4631164523586957,-0.22820725671829337,0.0,1.19650186884818,0.5662490752901151,0.3550446614876027,0,0,0,1
Home Mortgage,3.0831161689669866,5 years,-0.1031789807490464,-1.2553439810741018,-0.4114980925927659,0.22326902531977763,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35973931549468896,-0.04276614982026402,5.534529195980206,-0.22616791235543005,1.0,1.0634073839396758,0.21400531456958938,-0.8694083202112055,0,0,0,1
Rent,-0.8936798817025646,4 years,-0.1031789807490464,0.7877593522170818,-1.0457473396308492,-0.3807633494948349,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36718189558647957,-0.30764336301542367,-0.13935151784950575,-0.22820725671829337,0.0,1.5514984455245142,0.023693267964402142,-0.3914680130463252,0,0,0,1
Home Mortgage,1.8790240782794794,3 years,-0.1031789807490464,-0.8467233144158651,-0.721575502255829,-0.08405498430035756,-0.3264900671789613,-0.29881517979704353,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.34092368297228975,-0.3140611983924389,-0.22888703817258113,0.0,-1.2437525812478418,0.5731524409699611,-0.3412107939803253,0,0,0,0
Own Home,-0.477689527090835,2 years,-0.1031789807490464,-0.23379231442851003,-0.6511033636960419,-0.3802336707708936,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Long Term,-0.3648586668544651,-0.73579325702461,0.3521515263484411,-0.2526793890726531,0.0,1.1853967682666602,0.4780846798389243,-0.945250311472983,1,1,0,1
Home Mortgage,-0.08693081045372422,10+ years,-0.1031789807490464,0.1748283522297267,1.7590437750486752,-0.043644911652999024,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35753293554505394,0.11424869305315535,1.3424266193532812,-0.2526793890726531,0.0,1.6734894290834061,0.2063387574324463,-0.49209866040130457,0,0,0,1
Rent,-1.4035948244126075,< 1 year,-0.1031789807490464,-1.6639646477323387,-0.763858785391701,-0.6674519588280885,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3717011940814484,-0.846386320265888,-1.3035755816126218,4.064612627108971,1.0,-0.3455382876379002,0.46902303626356895,-0.8845979473243623,0,0,0,1
Own Home,2.1077057591633666,3 years,-0.1031789807490464,-0.6424129810867467,-0.6370089359840844,-0.5457803419493951,-0.3264900671789613,0.7612986896066497,-0.3273751528441557,medical bills,Short Term,-0.3697113280521047,-0.7720887170801323,0.13501114448351842,-0.2295668196268689,0.0,-1.0462967533420435,0.4042198597124097,-0.9658844022595404,0,0,0,0
Rent,-0.2572382247088925,6 years,-0.1031789807490464,0.1748283522297267,-0.9329919179351902,-0.421261701929517,-0.3264900671789613,2.263126671261882,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.464089311530606,0.36542168592523866,-0.23772419707832212,0.0,0.7306259866234278,0.5733820229468715,-0.7071885055697184,0,0,0,0
Rent,0.5191690034059125,< 1 year,-0.1031789807490464,0.1748283522297267,3.1262032631085437,-0.22395637726136558,-0.3264900671789613,1.0704985681827268,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.37113197339467585,0.6912590436867323,-0.23976354144118545,0.0,0.09838278121875768,0.5732087495287321,-0.6896557302604764,0,0,0,0
Home Mortgage,0.37944911522513614,10+ years,-0.1031789807490464,0.1748283522297267,-0.3692148094568938,-0.09954808697564192,-0.3264900671789613,0.18707034367964917,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.4070292073994322,0.07221032559459761,-0.2662750181584084,0.0,-0.3675244733498038,0.5732756623358594,-0.5828716208588022,0,0,0,0
Rent,-0.2027334643907894,10+ years,-0.1031789807490464,0.1748283522297267,1.2234555219942935,-0.13638282823639636,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3683325124200275,0.1280159365224914,-0.4842911435368353,-0.23772419707832212,0.0,-0.5106068744516887,-0.6330118118378453,0.516945911012333,0,0,0,1
Rent,-0.8395804982360499,6 years,-0.1031789807490464,-0.029481981099391662,-0.2282705323373197,-0.3082194342617014,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3660305914071529,-0.14044531112956152,-0.32758492789745547,-0.24384223016691206,1.0,0.8970523869443595,-0.02399078164210386,-0.056719293897258063,0,0,0,1
Home Mortgage,-0.4872465934707052,7 years,-0.1031789807490464,-0.8467233144158651,-0.55244236971234,-0.3905844758345807,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3639142537545279,-0.21121576929424762,-0.16437041743378644,-0.25335917052694085,0.0,0.3524582472549769,0.15748990426124215,-0.26198128115835234,0,0,0,1
Home Mortgage,1.5414311499355284,4 years,-0.1031789807490464,0.37913868555884506,-0.5242535142884253,-0.15459053437188014,-0.3264900671789613,0.2754131661299569,-0.3273751528441557,debt consolidation,Long Term,-0.35103889262787275,-0.05420092642082826,3.223239300263464,3.500394020050123,1.0,1.0412276815660746,0.3586584428735522,-0.7779487517076444,0,0,0,0
Rent,0.07089591043133077,10+ years,-0.1031789807490464,-0.8467233144158651,-0.21417610462536207,-0.2676990118801884,-0.3264900671789613,0.6729558671563419,-0.3273751528441557,debt consolidation,Long Term,-0.3571239648067259,-0.16729712483834916,-0.12751825453261623,-0.29346627632991923,0.0,-0.32311476571417996,0.3179635399684865,-0.2308403567718324,0,0,0,0
Home Mortgage,1.2267358716328092,4 years,-0.1031789807490464,-0.23379231442851003,0.15227901588553028,-0.3110443874560552,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.3697319484254658,-0.2000085504369782,-0.7205337933275939,-0.24588157452977535,1.0,-1.3702088966335126,-0.5685554387746989,0.30215233522923174,1,1,0,1
Rent,0.6176141576067866,10+ years,-0.1031789807490464,-0.029481981099391662,1.3643997991138677,0.0712291616017804,-0.3264900671789613,2.4398123161624974,-0.3273751528441557,debt consolidation,Short Term,-0.3584299217862607,0.5054204537769349,0.3327111651849798,-0.28123021015273936,1.0,-0.3009038313184624,0.029291719330708597,0.16636541293800194,0,0,0,0
Rent,-0.14444518679119522,10+ years,-0.1031789807490464,0.37913868555884506,1.5053440762334418,0.40263148321441594,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.36302620300844424,-0.0700161895798176,-0.9460419828237456,-0.2268476938097178,0.0,-1.1628016160634007,0.11285918876337066,1.1793563310711983,1,1,0,1
Home Mortgage,-0.2570908149446786,3 years,-0.1031789807490464,1.8093110188626735,-0.6370089359840844,-0.08679165770738784,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36296984065459065,-0.6515400025697063,-0.07883282831455649,-0.22820725671829337,0.0,0.10947482011796864,0.44774011943137376,-0.8131639840028058,0,0,0,1
Home Mortgage,0.03544386213787897,10+ years,-0.1031789807490464,-0.4381026477576284,-0.55244236971234,-0.21168548682339106,-0.3264900671789613,1.777241147785189,-0.3273751528441557,debt consolidation,Long Term,-0.35648335854097524,0.12744704216425437,0.6734246254019917,-0.28394933596989047,0.0,0.641912714573871,0.224877749694527,-0.30904808186102084,0,0,0,0
Rent,-0.5673392320269443,1 year,-0.1031789807490464,-0.8467233144158651,-1.651807731245018,-0.4527555160571962,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.36496932952483624,-0.5327548605698151,-0.3789751000165185,-0.2669547996126962,1.0,0.13167629196299782,0.3324302551191952,-0.5770676376294719,0,0,0,1
Rent,-0.6253204059510927,2 years,-0.1031789807490464,0.5834490188879634,-0.7497643576797437,-0.4808726283197493,-0.3264900671789613,1.1146699794078807,-0.3273751528441557,debt consolidation,Short Term,-0.3677455191250156,-0.44150420550859604,-0.38463816174674426,4.268547063395302,1.0,0.23154434390423626,0.11036541518448134,-0.44267803913007986,0,0,0,0
Home Mortgage,-0.0527808817441622,10+ years,-0.1031789807490464,0.1748283522297267,0.25094000986923254,-0.3691104175681253,-0.3264900671789613,1.7330697365600352,-0.3273751528441557,debt consolidation,Long Term,-0.36507724281209253,-0.36532925094065816,0.7515241632934625,-0.2452017930754876,0.0,0.8748876975585025,0.2085775149799682,-0.695290509976331,0,0,0,0
Home Mortgage,0.428757681354698,10+ years,-0.1031789807490464,0.5834490188879634,1.857704769032377,0.5118777200273186,-0.3264900671789613,1.2471842130833424,-0.3273751528441557,debt consolidation,Short Term,-0.3664244405383494,-0.728511409239176,-0.06463291233428906,-0.22820725671829337,0.0,-0.5338036812671534,0.4494601949653264,-0.9029032259844219,0,0,0,0
Own Home,-0.5393805134143675,3 years,-0.1031789807490464,-0.8467233144158651,-0.9048030625112752,-0.603095993869215,-0.3264900671789613,0.7171272783814958,-0.3273751528441557,other,Short Term,2.7511385336896237,-0.8376822365848615,0.5005744576659983,-0.23908375998689765,0.0,1.6069429075531896,0.5740784039364191,-1.0377140049401157,0,0,0,0
Home Mortgage,-0.7136679913033122,6 years,-0.1031789807490464,-0.23379231442851003,-1.553146737261316,0.06661654271412452,-0.3264900671789613,1.1588413906330346,-0.3273751528441557,debt consolidation,Short Term,-0.36266465912884677,-0.08128029787291073,-0.1792465198893047,-0.2268476938097178,0.0,0.8415942484363753,0.13499893341911645,-0.0934888629743551,0,0,0,0
Home Mortgage,1.2638831322147213,7 years,-0.1031789807490464,0.9920696855462001,-0.5101590865764679,-0.0012264738440295575,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,home improvements,Short Term,2.7511385336896237,-0.6509711082114693,1.0645985013345967,-0.22412856799256672,0.0,-0.1567150211502546,0.5737303725053706,-0.9237087750453636,0,0,0,1
Home Mortgage,0.22602011897246357,5 years,-0.1031789807490464,-0.029481981099391662,1.0825112448747194,0.1670348007946714,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3561981100428137,0.8907894920466969,0.2706710560807161,-0.23704441562403436,0.0,-0.03467175987724002,-0.03132948062313424,0.5649514362501635,0,0,0,1
Own Home,-0.15419879952335072,10+ years,-0.1031789807490464,2.422242018850029,-0.39740366488080847,0.26515778440480575,-0.3264900671789613,2.8373550171888824,-0.3273751528441557,other,Short Term,-0.3664464356032679,0.4579746642999669,1.2994042548654472,-0.2431624487126243,1.0,1.773263751404196,-0.5801074968945367,-0.2803537330495044,0,0,0,0
Rent,0.5693128915326867,2 years,-0.1031789807490464,-0.6424129810867467,-1.0739361950547643,-0.3260960911947218,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,2.7511385336896237,0.007808558627007656,0.46786393692573935,-0.24792091889263868,0.0,-0.14565303384405592,0.5725024005457298,-0.331622377319764,0,0,0,1
Rent,-0.2027334643907894,< 1 year,-0.1031789807490464,1.400690352204437,-0.6088200805601697,-0.0781181686028483,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.3566991851154878,0.3687151394925774,1.246746233105289,-0.23772419707832212,0.0,1.8216433017059825,0.134941661655725,-0.31926246393979246,0,0,0,1
Home Mortgage,-0.7352880900546895,6 years,-0.1031789807490464,-1.0510336477449835,0.5892062749562101,-0.1502868947398567,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3669990616093447,-0.5622235883264931,-1.2724710037510838,-0.22548813090114228,0.0,-1.371222598331843,0.28065671265338116,0.834883333556119,0,0,0,1
Home Mortgage,-0.24517519233738536,8 years,-0.1031789807490464,-0.23379231442851003,-0.21417610462536207,-0.2980231188258305,-0.3264900671789613,-0.4313294134725052,-0.3273751528441557,debt consolidation,Short Term,-0.3592952901216471,-0.024106414870089545,-0.3068767170928988,4.254951434309547,1.0,-0.22329471822730015,0.2177010171607785,0.08416632020182595,0,0,0,0
Own Home,0.11583132022254583,10+ years,-0.1031789807490464,0.37913868555884506,1.5617217870812712,0.5843995653136212,-0.3264900671789613,0.8496415120569574,-0.3273751528441557,debt consolidation,Short Term,-0.36496932952483624,1.1620383220541113,0.43650578913598215,4.227760176138037,1.0,0.26474482511822867,-0.872537284066987,0.6585133063003875,0,0,0,0
Rent,-0.7536651739933603,1 year,-0.1031789807490464,-0.4381026477576284,-1.31354146615804,-0.4478780578075696,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.36375616422542634,-0.6187716875352536,-0.5567276196980804,-0.28598868033275376,1.0,0.15721263370458952,0.4168788253460811,-0.6352802239564371,0,0,0,1
Rent,-0.7549427252832145,2 years,-0.1031789807490464,-0.23379231442851003,1.7308549196247605,0.2723746570185066,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36712278384951114,-0.15205075603759685,-0.4864887495814005,-0.23024660108115666,0.0,0.3091267117794094,-0.12099731976332088,0.07616885743437374,0,0,0,1
Rent,-1.1183814989526757,6 years,-0.1031789807490464,1.1963800188753184,-0.4537813757286382,-0.18182484876119767,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.36751800767226506,-0.16200640730674482,-0.8397116595905527,-0.2513198261640775,0.0,0.47545157020386497,-0.15941297656175654,0.6230817920283828,1,1,0,1
Rent,-0.9168232146841527,< 1 year,-0.1031789807490464,-1.0510336477449835,1.068416817162762,-0.4461345320079294,-0.3264900671789613,0.7612986896066497,-0.3273751528441557,debt consolidation,Short Term,-0.36572059846095806,-0.41431105518486616,-0.5178468973711577,-0.23976354144118545,0.0,0.6862219146546973,0.2153071659400361,-0.317511586789678,0,0,0,0
Own Home,-0.1291145713129458,10+ years,-0.1031789807490464,-0.8467233144158651,0.885189256907316,-0.47266260809865845,1.6169031898386654,1.5122126804342657,2.534295763625736,debt consolidation,Short Term,-0.3663385223160116,-0.5355993323610003,-0.3988380777270117,-0.23228594544401998,0.0,-0.46733225907456455,0.28634535134070294,-0.5727670732921128,1,1,0,0
Home Mortgage,-0.24416789228192345,8 years,-0.1031789807490464,-0.8467233144158651,-0.3692148094568938,-0.16043907028206583,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,0.09701119399857344,-0.7383682116123346,-0.22820725671829337,0.0,-0.8222145503930776,0.5723361259315055,0.9499483194935873,0,0,0,1
Rent,-0.2027334643907894,10+ years,-0.1031789807490464,-0.6424129810867467,-0.3692148094568938,-0.2855315289195471,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.36322209655537446,-0.1806661422569193,-0.4468473174698206,-0.23772419707832212,1.0,-0.4601582988639032,0.1686061874785334,-0.008737289235751998,1,1,0,1
Rent,-0.3826593657609171,2 years,-0.1031789807490464,1.1963800188753184,-0.6792922191199566,-0.486721164229935,-0.3264900671789613,0.8054701008318035,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.43496192038887027,0.7302242893230613,-0.2594772036155307,0.0,1.5403619061933855,0.573327729195288,-0.7432371717395189,0,0,0,0
Home Mortgage,0.35375067966383983,3 years,-0.1031789807490464,0.1748283522297267,0.6737728412279548,-0.41201439420737435,-0.3264900671789613,-0.519672235922813,-0.3273751528441557,debt consolidation,Short Term,-0.363359565711115,-0.22395900291875703,-1.0255784169751245,-0.24384223016691206,1.0,-1.4289795837861767,0.18864287164088256,1.0254811764542124,0,0,0,0
Home Mortgage,-0.3926832297274648,3 years,-0.1031789807490464,-0.029481981099391662,-0.31283709860906384,-0.23408648285674383,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3590450962581994,0.12073408873705746,-0.5530931173936072,-0.267634581066984,1.0,-0.4107939119377913,0.1642604453235,0.6142285973241267,0,0,0,1
Own Home,-0.42835639266723746,10+ years,-0.1031789807490464,-1.4596543144032201,0.6878672689399119,-0.20791152591530898,-0.3264900671789613,0.5846130447060341,-0.3273751528441557,business loan,Short Term,-0.36651998160158905,0.06998871198231468,-0.8922851580413047,4.159782030709259,1.0,-0.9054883593925668,-0.25262461969046385,1.354532983463948,0,0,0,0
